Index,ID,User_ID,Friends_Count,Favourites_Count,Listed_Count,Status_Count,Created_at,Retweet_Count,Favourite_Count,Created_at,Text
237,1093203530855469056,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,9,2019-02-06 17:43:27,A wordless gesture from House Speaker Nancy Pelosi at last night's State of the Union address turned into a viral m… https://t.co/ZfVNIlQOle
238,1093200456539668480,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-06 17:31:14,"Another top Democrat in Virginia, state Attorney General Mark Herring, admitted putting on blackface in the 1980s w… https://t.co/GCybdpAQyh"
239,1093195572100636672,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,0,2019-02-06 17:11:49,"Accused Jayme Closs kidnapper Jake Patterson makes brief court appearance in Wisconsin; no plea entered, arraignmen… https://t.co/C71G1W4HX3"
240,1093190530203308033,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,1,2019-02-06 16:51:47,WATCH LIVE: Jake Patterson appears in court at 11 a.m. in Jayme Closs case. https://t.co/8dFDmGAr8i
241,1093185281979809793,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,15,2019-02-06 16:30:56,20 high school teams observe a moment of silence in honor of a Prior Lake skier who is on life support after being… https://t.co/224EluHPnQ
242,1093174498763964416,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,4,2019-02-06 15:48:05,"From millennials to seniors, Twin Cities workers embrace the 'side hustle' economy, marking a shift in how American… https://t.co/dDKyEPWtbg"
243,1093166571940470795,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-06 15:16:35,House intelligence committee postpones closed-door testimony from Michael Cohen until Feb. 28. … https://t.co/OXlwa3wGMP
244,1093148626157740034,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,4,2019-02-06 14:05:16,"A Boeing 747 is making its way across Dutch farm fields to a hotel, where it will be turned into a visitor attracti… https://t.co/rWQtbR2KPr"
245,1093144279940296704,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,15,2019-02-06 13:48:00,"""I feel like I've been hit by an 18-wheeler, but other than that I'm great,"" Lindsey Vonn said with a laugh after h… https://t.co/sgVFwgxo51"
246,1093138181569032192,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,7,2019-02-06 13:23:46,"EU chief wonders ""what a special place in hell looks like for those who promoted Brexit without even a sketch of pl… https://t.co/HoeOHThHcG"
247,1093129690821378055,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,3,2019-02-06 12:50:02,"Traffic Update: It's not as bad as yesterday evening, but metro area roads are still a bit messy for the morning co… https://t.co/V00H3HaIjs"
248,1093122633288351745,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-06 12:21:59,"A former Stillwater H.S. teacher now living in Milwaukee went missing, and her car has been found with a burned bod… https://t.co/A76adXwhPp"
249,1093103939803901955,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-06 11:07:42,"Good morning! Clouds and flurries today with a high of 23. Snow starts again tonight with 4-7"" possible by Thursday. https://t.co/qikZ8klvNG"
250,1093033800546676737,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-06 06:29:00,"Saying Minneapolis can no longer run the Commons Park beginning in May, a judge gives the city and Park Board 90 da… https://t.co/bYR1hkPbtY"
251,1093026251021959168,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-06 05:59:00,"Minnesotans in Congress find reason for optimism in Trump speech, but both sides are also wary if cooperation is po… https://t.co/ajENe4BEBN"
252,1093022727676592128,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-06 05:45:00,Minneapolis City Council committee again postpones Upper Harbor Terminal vote as opponents seek changes.… https://t.co/RoyGwXuFSN
253,1093018701039878144,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,2,2019-02-06 05:29:00,"Bud Light's Super Bowl ad missed target market, upset farmers and baffled business observers, @leeaschafer writes.… https://t.co/IFq3d8SOm5"
254,1093014373654769664,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,3,2019-02-06 05:11:48,"New to politics, Infinite Campus CEO Charlie Kratsch was big donor for Minnesota Gov. Tim Walz, U.S. Sen Amy Klobuc… https://t.co/KTT3zc3wjK"
255,1093011151309496320,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,18,2019-02-06 04:59:00,"Georgia Democrat Stacey Abrams responds to State of the Union: ""We do not succeed alone."" https://t.co/crq2pojDkY https://t.co/5CAakgHuxK"
256,1093007376569982978,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,6,2019-02-06 04:44:00,"Prince Celebration 2019 to feature Jesse Johnson, manager Bob Cavallo and live/video concert at Minneapolis Armory,… https://t.co/gFZ54rmQ1l"
257,1093002091566493698,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,25,138,2019-02-06 04:23:00,Sen. Amy Klobuchar to announce Sunday at Minneapolis event if she's running for president in 2020.… https://t.co/tQyVvdhY8U
258,1093000078715904001,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,25,2019-02-06 04:15:00,"Republican Jason Rarick wins tight special election for Minnesota Senate seat, expanding GOP's narrow majority.… https://t.co/lgxif8lYG3"
259,1092996304064569345,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,15,2019-02-06 04:00:00,"President Donald Trump calls for an end of resistance politics in his State of Union address: ""If there is going to… https://t.co/IQATvSJbgI"
260,1092993283578458112,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,5,2019-02-06 03:48:00,"If driving in the Twin Cities was bad tonight, a fresh round of snow tomorrow will probably make it even worse; Nor… https://t.co/0Mj3Q0cptw"
261,1092984979183652864,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,19,2019-02-06 03:15:00,Lawmakers want Minnesota's energy to be carbon-free by 2050. https://t.co/R72RYQMOtK https://t.co/OnCyz9yMc1
262,1092976170910531584,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,6,48,2019-02-06 02:40:00,"""This is who I gave up my feet for."" #polarvortex frostbite victim Jay Mitchell is reunited with his loyal companio… https://t.co/EoxTiywBxT"
263,1092972178566496256,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,97,58,2019-02-06 02:24:08,UPDATE: Minneapolis police identify suspected gunman arrested after school bus driver shot in apparent road-rage in… https://t.co/1XDN7Dadtp
264,1092969676240347136,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,3,2019-02-06 02:14:11,President Donald Trump begins State of the Union address and is expected to use the speect to call for unity.… https://t.co/in4mCxUvTQ
265,1092966105860194304,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-06 02:00:00,You can watch streaming of President Donald Trump delivering his State of the Union address here:… https://t.co/15V6CHspX2
266,1092962334803255298,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,6,2019-02-06 01:45:01,Minnesota Gov. Tim Walz talks to drug companies about opioid epidemic and their role in addressing it. Walz also ex… https://t.co/ISZb0qeK2i
267,1092958555856990208,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,0,2019-02-06 01:30:00,"Distracted-driving legislation could be up for Minnesota Senate floor vote ""in the next month, maybe earlier,"" majo… https://t.co/AB9RzlX4yf"
268,1092954782300545024,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,9,2019-02-06 01:15:00,Are you home yet? Snow on top of ice snarls commutes in the Twin Cities.  https://t.co/RRezCODr9w https://t.co/uPxjlh1iuM
269,1092950753277239296,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-06 00:59:00,"Getting their gig on: From millennials to seniors, Twin Cities workers embrace ""side hustle"" economy.… https://t.co/10YVBk2hYe"
270,1092947230489788416,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,6,9,2019-02-06 00:45:00,Gunman arrested after school bus driver shot in apparent road-rage incident on Interstate 35W near downtown Minneap… https://t.co/KXAFt1lunM
271,1092943707131658240,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,4,2019-02-06 00:31:00,Shriners campus near Mississippi River in Minneapolis is for sale. https://t.co/eEMcrywn1y https://t.co/QhxHFOMscY
272,1092939680285220865,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-06 00:15:00,What is most effective way to get rid of the ice clinging to Minnesota streets and sidewalks -- and now buried in m… https://t.co/UBn5vB7EoI
273,1092935906506338304,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-06 00:00:00,Old National laying off 83 Minnesota workers by April 26 after Klein Financial merger. https://t.co/Oiuh2ULuTo
274,1092932130919702528,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,9,2019-02-05 23:45:00,"""It appears that I've died"": Twin Cities DJ, writer and activist Larry Englund caps a vibrant life by writing his o… https://t.co/nZWVqWX4wk"
275,1092928607951962113,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,4,2019-02-05 23:31:00,Gunman arrested after school bus driver shot in apparent road rage incident near downtown Minneapolis.… https://t.co/keGDbUWOHE
276,1092923574485045248,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,4,2019-02-05 23:11:00,What to watch during Trump's State of the Union address https://t.co/6zjzx3vJTt
277,1092915521476063233,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,0,2019-02-05 22:39:00,Two of three convicted in ISIS trial ask U.S. Supreme Court to hear appeal. https://t.co/4TL9c7Dn1R
278,1092911712121118720,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-05 22:23:52,Update for the afternoon commute: https://t.co/rUF4PoEOAX
279,1092908288981770241,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-05 22:10:16,Employees take lead on Target's expanded Black History Month collection https://t.co/PkqLM0QmaV
280,1092902426250747905,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-05 21:46:58,Hennepin Healthcare CEO Jon Pryor has told the hospital’s board he plans to resign. https://t.co/dXV4CKLft6 https://t.co/BKCid9vAY3
281,1092895273460924417,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,13,11,2019-02-05 21:18:32,"The shooting occurred after a crash on I-35W where it runs alongside I-94 just south of downtown Minneapolis, polic… https://t.co/Onytmv8aYM"
282,1092892872066576385,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-05 21:09:00,"Bluefin Bay, the iconic North Shore resort, is up for sale. https://t.co/0p4RynRSqu https://t.co/OMW4OfiBmw"
283,1092889894567981056,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,67,53,2019-02-05 20:57:10,BREAKING: School bus driver reportedly shot on I-35W near downtown Minneapolis. https://t.co/Cw7ASfU9s6 https://t.co/VwhydDWYeg
284,1092884854780428288,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,8,2019-02-05 20:37:08,"ABC's ""Modern Family"" will end next year after 11 seasons. https://t.co/wWPfv6y8od https://t.co/dteybXuaHC"
285,1092880171986796544,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,32,117,2019-02-05 20:18:32,BREAKING: Minnesota Lynx star Maya Moore says she will sit out the 2019 season. https://t.co/h0l7Sy5jFp https://t.co/XJgrTqTBGC
286,1092876332936110080,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,8,2019-02-05 20:03:17,"UPDATE: Minneapolis Public Schools cancels after-school activities as an expected 2"" to 4"" of snow falls on Twin Ci… https://t.co/VZ6RINnBDx"
287,1092870690183749632,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,2,2019-02-05 19:40:51,Costa Rica's former President and Nobel Peace Prize laureate Oscar Arias was enveloped in scandal Tuesday after a s… https://t.co/01l18rtvoC
288,1092861781482065921,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,6,2019-02-05 19:05:27,"Irish pub the Local is opening its the West End location on Wednesday, as it begins its metro expansion.… https://t.co/l27WAjND6p"
289,1092854117108801537,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,4,2019-02-05 18:35:00,Are you living in one of the Twin Cities' hot housing markets? Look up your community here: https://t.co/Rd7OKsh0GI https://t.co/HmFjEY0sC7
290,1092850109954572290,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,2,2019-02-05 18:19:05,Trump's nominee to replace Brett Kavanaugh on the appeals court says she cringes at opinions she once espoused on d… https://t.co/304GWmcVTz
291,1092846063965298688,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,5,2,2019-02-05 18:03:00,"Authorities say an SUV driver in Scott County failed to obey a stop sign, hit a car and inflicted injuries to a 14-… https://t.co/qo0bbDGQIy"
292,1092842704793468928,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,13,2019-02-05 17:49:39,"Updated Twin Cities forecast: 2"" to 4"" of snow will make the PM commute a challenging one with cold temps and alrea… https://t.co/vTRGUQKGIQ"
293,1092835227960000517,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,1,2019-02-05 17:19:56,One person is dead and another badly burned after a house exploded in southern Dakota County. https://t.co/Vr6ADTHAu0
294,1092832798287777797,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,16,38,2019-02-05 17:10:17,A man running on a trail in Colorado fought off an attack by a young mountain lion and killed the animal by suffoca… https://t.co/btdA3M5z3q
295,1092829491855065089,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-05 16:57:09,"The patriarch of the family that owns the Chicago Cubs, who also founded TD Ameritrade, apologizes for racist email… https://t.co/AbBIOgV0na"
296,1092823061261365248,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,9,2019-02-05 16:31:36,Brandi Carlile and Lionel Richie are added to the Minnesota State Fair's 2019 lineup. https://t.co/SmvDvOmMeH https://t.co/s3QS2vf6uM
297,1092817736747679744,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,17,33,2019-02-05 16:10:26,"In today's politics newsletter, J. Patrick Coolican points to an event at Boom Island Park Saturday that will have… https://t.co/9VAwMypNQW"
298,1092814554004885504,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,5,2019-02-05 15:57:47,"""Empire"" actor Jussie Smollett told Chicago police that his attackers seemed to know who he was before they assault… https://t.co/zNRIWwer50"
299,1092796199990636545,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,4,2019-02-05 14:44:51,"Prison for motorist who was unlicensed, drunk when he fatally hit Uber driver in Minneapolis.… https://t.co/I3PUJVrD3K"
300,1092794527004442631,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,6,2019-02-05 14:38:13,Beloved Minneapolis Vietnamese restaurant Quang closes for renovations. https://t.co/rEdMeixSaf https://t.co/dpF4ZCleaP
301,1092781849372430336,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-05 13:47:50,Xfinity said it would make its WiFi hotspots free during last week's polar vortex to help people stay connected in… https://t.co/8we4RJ4j47
302,1092772179157176320,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,5,2019-02-05 13:09:24,"28 buildings at the UW-Madison campus have been damaged by flooding from burst water pipes, forcing many class meet… https://t.co/hrI3VXn0sf"
303,1092765473622683648,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,6,2019-02-05 12:42:46,"This New Hampshire resort harvests lake ice for its guests to use in the summer, since they eschew refrigerators.… https://t.co/rsBUujDFIA"
304,1092761804093181953,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,5,2019-02-05 12:28:11,Lindsey Vonn crashes during final Super-G event of her career at world championships. https://t.co/5AD7KD155c https://t.co/GpKpuKWsCO
305,1092741256504053761,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,6,4,2019-02-05 11:06:32,"Good morning! Snow develops midday. 3-5"" likely. High of 18. https://t.co/r0DdTvHpXZ"
306,1092670154419257344,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-05 06:24:00,"21 Savage is being wrongly held by US immigration, lawyers say.  https://t.co/9Dl1NVxDKZ https://t.co/ICxSowGo73"
307,1092664869604786176,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,2,2019-02-05 06:03:00,"Relievant Medsystems finds back pain study going so well, it's offering treatment to control group as well.… https://t.co/hQljHVgOBs"
308,1092659332947288064,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-05 05:41:00,Fan struck in head by batted ball in August at Dodger game has died.  https://t.co/HZVm4GLQNo
309,1092654551520501760,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,2,2019-02-05 05:22:00,Nordics win top spots in the world cup of cuisine. https://t.co/AKLDzpKlaX https://t.co/5Hrv4EhCKM
310,1092649518544375809,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-05 05:02:00,City Council pushes forward energy regulations for Minneapolis property owners.  https://t.co/7WDW4MMRdD https://t.co/C9kP1PTA4Z
311,1092642164226564101,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,2,2019-02-05 04:32:46,"Poll: Grade Minnesota's new tourism slogan -- go ahead, it's a good day for it. https://t.co/fsejsjsWci https://t.co/qB5Ir2v7Tz"
312,1092637187206713345,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,32,2019-02-05 04:13:00,"Push to restore felon voting rights in Minnesota gains momentum, key supporters.  https://t.co/dBjhPPwq10 https://t.co/QBdtW5WNao"
313,1092631902345879553,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,24,2019-02-05 03:52:00,Federal prosecutors subpoena Trump's inaugural committee.  https://t.co/sNvbrHIvs6 https://t.co/JvI0BA4xh2
314,1092625980861095936,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,0,2019-02-05 03:28:28,"Fees, regulations are key drivers of Twin Cities housing costs, builders say. https://t.co/Og9YhVMS4t https://t.co/QGw0roKBm9"
315,1092620829391634433,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,1,2019-02-05 03:08:00,Medical examiner: North Texas man killed when e-cig exploded.  https://t.co/TAxHzWEpGE
316,1092615544921051137,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,3,2019-02-05 02:47:00,Lindsey Vonn to race early Tuesday morning at worlds.  https://t.co/JgV9HDMOne https://t.co/5IGj9X0WAb
317,1092610259783344129,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,2,2019-02-05 02:26:00,Ecolab to spin off its $2.4 billion Upstream oil chemicals business.  https://t.co/gHty1Aexsh https://t.co/3avWLayBA0
318,1092604975308521472,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,6,2019-02-05 02:05:00,"U.S. prepares to start building portion of Texas border wall, likely on federal land set aside as wildlife refuge p… https://t.co/BqWptT4WSH"
319,1092599690086895616,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,7,2019-02-05 01:44:00,"Lovell Tims, wise and watchful shoeshine man in downtown Minneapolis, dies at 74.  https://t.co/84zIAB1fF2 https://t.co/LWYgrXa1yl"
320,1092594405293416448,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,2,2019-02-05 01:23:00,Britain has Brexit emergency evacuation plan for the queen? https://t.co/C9LKAiSRa8 https://t.co/i65pzfnv73
321,1092589120906506240,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,1,2019-02-05 01:02:00,"Retailer Charlotte Russe closing 96 stores, including in MOA and Burnsville Center.  https://t.co/75xGiRyKlY https://t.co/cVkMH1yp35"
322,1092582074140319746,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,10,2019-02-05 00:34:00,New $20 million financial learning labs for kids open in St. Paul.  https://t.co/QYUlOt0WQ7 https://t.co/Yjmcfu39ni
323,1092576789392773121,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,11,2019-02-05 00:13:00,Kaepernick murals spring up in Atlanta after art demolished.  https://t.co/hvaH3Jx1Gn https://t.co/CRq2p9l4XQ
324,1092571504578084864,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,0,2019-02-04 23:52:00,California residents ran for cover before small plane crashed into neighborhood. https://t.co/P4g4JgJBlY https://t.co/MUEwER3jRc
325,1092566219889303553,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-04 23:31:00,Jury convicts participant in armed robbery spree targeting Twin Cities auto parts stores.  https://t.co/DgayrIWGKv
326,1092560179936124928,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,8,2019-02-04 23:07:00,Diabetes group calls UnitedHealthcare policy on child insulin pumps 'unacceptable.' https://t.co/3qnAUR4vqk https://t.co/Jszxag35QB
327,1092559676988891137,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-04 23:05:00,Auditor sees 'room for improvement' in State Arts Board oversight of Legacy funds.  https://t.co/GrRfq9kZbo https://t.co/qUM94yt7YP
328,1092554391528206336,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,2,2019-02-04 22:44:00,Attorney seeks answer to question of whether Minneapolis will cover potential civil damages in Noor case.… https://t.co/VaHijQVeg0
329,1092548855185326080,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-04 22:22:00,"Corn syrup in beer: It's for fermenting, not as a sweetener.  https://t.co/xqCWEiglXz https://t.co/7fAqHupUuQ"
330,1092543570874195968,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-04 22:01:00,Review: Jungle Theater's 'Wolves' comes back stronger for second Minneapolis run. https://t.co/BDaTE7DtVx https://t.co/4VhgeEquJh
331,1092539795505434626,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,7,5,2019-02-04 21:46:00,'Find Your True North' is new Minnesota tourism campaign. https://t.co/uiIQ4wfX40 https://t.co/hty1Z2aGzA
332,1092536020803801090,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,0,2019-02-04 21:31:00,"St. Paul attorney still under investigation for fatal crash, despite prosecutors declining to charge.… https://t.co/KN4Eb7TTgX"
333,1092531994108530689,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,6,2019-02-04 21:15:00,Icy road conditions prompt Minneapolis school district to cancel after-school activities. https://t.co/PJBXZvSrqa https://t.co/i9wZkC1MYg
334,1092529477899485189,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,3,2019-02-04 21:05:00,"First Lutheran Church, city of St. Paul on verge of settlement over Listening House homeless drop-in center.… https://t.co/acy7DgDzj5"
335,1092525450994233345,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-04 20:49:00,President Trump to name acting Interior Secretary David Bernhardt to lead department. https://t.co/ePnHdYLV30 https://t.co/v4DW3BzsRV
336,1092521567387553793,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,5,2019-02-04 20:33:34,"Wisconsin-based Tyco, which makes firefighting foam, knew its toxic products were contaminating groundwater at leas… https://t.co/ycWV47y37O"
337,1092510854937960448,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-04 19:51:00,"St. Paul's First Lutheran Church is on the verge of a settlement with the city, which restricts how many people the… https://t.co/VEKyx1UxRW"
338,1092506512495382533,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-04 19:33:45,'Intensive parenting' proves exhausting (and expensive) for today's parents. https://t.co/VMUUOT9OlZ https://t.co/52g2HTP1QY
339,1092498481174986752,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-04 19:01:50,"Historians escalate their fight against Hamilton's portrayal in 'Hamilton,' with one writing a play of his own.… https://t.co/SeQSf5846Y"
340,1092494413400629248,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,7,2019-02-04 18:45:40,"Hennepin County Medical Center has already had more than 30 people come in today with back, head, hand and leg inju… https://t.co/iwZIALRM9Y"
341,1092489031458451457,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,22,2019-02-04 18:24:17,"For Trump's State of the Union address, New York Rep. Ocasio-Cortez is bringing as her guest a woman who confronted… https://t.co/Movq9IIV1G"
342,1092483505597095942,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,4,0,2019-02-04 18:02:19,Dayton mayor charged with stealing thousands from Heritage Day festival committee https://t.co/eTBK8XJp9C
343,1092477777033547777,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,4,2019-02-04 17:39:33,"Rockin' Hollywoods drummer, who died on stage at Mancini's, to be remembered Tuesday https://t.co/vGjWPYdOwA"
344,1092472892812656641,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-04 17:20:09,"A St. Paul attorney still under investigation two years after a fatal crash, despite prosecutors declining to charge https://t.co/xznjylS3Cs"
345,1092467198428352512,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,24,2019-02-04 16:57:31,The U.S. is about to begin construction on 33 miles of border wall and fencing in Texas with $600 million appropria… https://t.co/2LqgQZR9Kf
346,1092455311590473729,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-04 16:10:17,"Six French women are on trial, defendants in a defamation lawsuit brought by a former lawmaker they accused of sexu… https://t.co/D5RQYuwtzL"
347,1092451411944722432,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-04 15:54:48,"College basketball team scores 200 points, but is this the right way to do it? https://t.co/vmh3FBg4Fy https://t.co/wMCxO5TBWQ"
348,1092444277106327552,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,1,2019-02-04 15:26:26,'Young and the Restless' actor Kristoff St. John dead at 52. https://t.co/HcAhdZHIWh https://t.co/NSiJFXgT47
349,1092439424460308480,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,3,4,2019-02-04 15:07:09,"Two Minnesotans stopped in Western Wisconsin with 16 pounds of meth, 4-year-old in vehicle. https://t.co/HhuxMNuvbw"
350,1092437966612582401,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,17,2019-02-04 15:01:22,Chicago woman got hotel rooms for homeless people during polar vortex. https://t.co/p54DgKE0GP https://t.co/0ARP946f6U
351,1092415779319021568,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,6,5,2019-02-04 13:33:12,"UPDATE: 48 percent of Metro Transit buses are running late, with an average delay of 8 minutes as of 7:20 a.m. Also… https://t.co/K9sDXIUCoD"
352,1092412575764152320,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,0,2019-02-04 13:20:28,Travelers heading home from the Super Bowl in Atlanta were enduring waits of more than an hour to get through airpo… https://t.co/npVN3gBu01
353,1092400019834048512,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,1,5,2019-02-04 12:30:35,"Monday's commute begins with freezing rain, spin outs and crashes. Freeways are mostly just wet, but everything els… https://t.co/uI32rWBs5B"
354,1092378487502110720,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,3,2019-02-04 11:05:01,Good morning! An icy mix to start the day with falling temperatures. https://t.co/htazx86kHB
355,1092307011637719040,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,0,2,2019-02-04 06:21:00,"Super Bowl ads were heavy on humor, surprises and ... robots. https://t.co/XHHyv9KIFX"
356,1092301475336867840,17348525,691,358642,1852,3733,152331,2008-11-12 20:55:38,2,2,2019-02-04 05:59:00,Blackface scandal spotlights deeply embedded racism in U.S. https://t.co/B7gsAOGq6b
